date,url,marketing_segment,page_visits,unique_visitors,return_visitors,bounce_rate,avg_session_duration,conversion_rate,conversions
2025-05-08,https://example.com/product-page,Organic Search,434,276,51,0.393,3.82,0.0287,8
2025-05-08,https://example.com/product-page,Paid Search,301,217,30,0.326,2.77,0.037,8
2025-05-08,https://example.com/product-page,Referral,53,40,4,0.488,2.89,0.0262,1
2025-05-08,https://example.com/product-page,Social Media,178,111,11,0.603,1.69,0.0213,2
2025-05-08,https://example.com/product-page,Video Ads,25,16,0,0.432,7.83,0.0132,0
2025-05-09,https://example.com/product-page,Direct Traffic,136,91,25,0.347,4.0,0.0431,4
2025-05-09,https://example.com/product-page,Display Ads,26,19,1,0.642,1.77,0.0045,0
2025-05-09,https://example.com/product-page,Email Marketing,80,52,10,0.273,5.87,0.0477,2
2025-05-09,https://example.com/product-page,Organic Search,332,213,33,0.445,4.46,0.0314,7
2025-05-09,https://example.com/product-page,Paid Search,216,155,18,0.415,3.53,0.0399,6
2025-05-09,https://example.com/product-page,Referral,59,45,4,0.45,3.44,0.0219,1
2025-05-09,https://example.com/product-page,Social Media,170,111,18,0.628,2.6,0.021,2
2025-05-09,https://example.com/product-page,Video Ads,20,12,0,0.467,4.96,0.0084,0
2025-05-10,https://example.com/product-page,Direct Traffic,137,105,54,0.321,4.84,0.0209,2
2025-05-10,https://example.com/product-page,Display Ads,36,23,2,0.69,1.75,0.0095,0
2025-05-10,https://example.com/product-page,Email Marketing,66,42,16,0.244,4.49,0.0595,2
2025-05-10,https://example.com/product-page,Organic Search,404,307,54,0.457,4.35,0.0338,10
2025-05-10,https://example.com/product-page,Paid Search,193,120,6,0.287,3.27,0.0457,5
2025-05-10,https://example.com/product-page,Referral,49,39,6,0.519,3.84,0.0267,1
2025-05-10,https://example.com/product-page,Social Media,185,135,28,0.684,1.86,0.018,2
2025-05-10,https://example.com/product-page,Video Ads,19,15,0,0.501,6.88,0.007,0
2025-05-11,https://example.com/product-page,Direct Traffic,107,76,15,0.299,3.97,0.0442,3
2025-05-11,https://example.com/product-page,Display Ads,30,18,1,0.661,1.72,0.0054,0
2025-05-11,https://example.com/product-page,Email Marketing,71,51,12,0.299,5.08,0.0331,2
2025-05-11,https://example.com/product-page,Organic Search,379,262,97,0.338,4.02,0.0224,6
2025-05-11,https://example.com/product-page,Paid Search,216,155,8,0.363,2.66,0.0326,5
2025-05-11,https://example.com/product-page,Referral,48,35,2,0.483,2.55,0.0164,1
2025-05-11,https://example.com/product-page,Social Media,189,137,24,0.704,1.69,0.01,1
2025-05-11,https://example.com/product-page,Video Ads,23,17,0,0.556,4.63,0.0095,0
2025-05-12,https://example.com/product-page,Direct Traffic,158,122,48,0.317,4.82,0.0182,2
2025-05-12,https://example.com/product-page,Display Ads,39,30,2,0.593,1.81,0.0078,0
2025-05-12,https://example.com/product-page,Email Marketing,85,55,22,0.237,3.71,0.0571,3
2025-05-12,https://example.com/product-page,Organic Search,365,224,51,0.342,2.81,0.0341,8
2025-05-12,https://example.com/product-page,Paid Search,294,189,14,0.403,2.73,0.0528,10
2025-05-12,https://example.com/product-page,Referral,65,45,7,0.495,3.66,0.0183,1
2025-05-12,https://example.com/product-page,Social Media,157,113,26,0.662,1.67,0.0185,2
2025-05-12,https://example.com/product-page,Video Ads,27,17,1,0.53,5.35,0.0095,0
2025-05-13,https://example.com/product-page,Direct Traffic,145,97,20,0.301,3.78,0.0194,2
2025-05-13,https://example.com/product-page,Display Ads,39,25,1,0.602,1.41,0.0094,0
2025-05-13,https://example.com/product-page,Email Marketing,95,64,13,0.233,4.34,0.0517,3
2025-05-13,https://example.com/product-page,Organic Search,454,338,47,0.342,3.46,0.0325,11
2025-05-13,https://example.com/product-page,Paid Search,241,150,22,0.381,3.18,0.0446,7
2025-05-13,https://example.com/product-page,Referral,65,50,9,0.389,3.41,0.0131,1
2025-05-13,https://example.com/product-page,Social Media,197,122,15,0.649,1.57,0.0203,2
2025-05-13,https://example.com/product-page,Video Ads,20,15,1,0.538,6.71,0.0135,0
2025-05-14,https://example.com/product-page,Direct Traffic,174,123,38,0.295,4.44,0.0458,6
2025-05-14,https://example.com/product-page,Display Ads,49,37,4,0.598,1.89,0.0102,0
2025-05-14,https://example.com/product-page,Email Marketing,112,77,23,0.231,4.54,0.0359,3
2025-05-14,https://example.com/product-page,Organic Search,540,419,119,0.371,4.32,0.0144,6
2025-05-14,https://example.com/product-page,Paid Search,271,185,10,0.378,3.19,0.0271,5
2025-05-14,https://example.com/product-page,Referral,80,55,9,0.38,2.67,0.0119,1
2025-05-14,https://example.com/product-page,Social Media,173,127,23,0.679,2.61,0.0112,1
2025-05-14,https://example.com/product-page,Video Ads,25,15,0,0.552,6.17,0.0115,0
2025-05-15,https://example.com/product-page,Direct Traffic,147,95,32,0.262,4.98,0.0492,5
2025-05-15,https://example.com/product-page,Display Ads,40,29,1,0.761,1.18,0.011,0
2025-05-15,https://example.com/product-page,Email Marketing,124,88,38,0.267,4.44,0.0548,5
2025-05-15,https://example.com/product-page,Organic Search,494,304,48,0.44,4.0,0.0131,4
2025-05-15,https://example.com/product-page,Paid Search,229,166,20,0.306,2.5,0.0337,6
2025-05-15,https://example.com/product-page,Referral,66,39,3,0.388,3.2,0.0236,1
2025-05-15,https://example.com/product-page,Social Media,228,179,25,0.537,1.94,0.0094,2
2025-05-15,https://example.com/product-page,Video Ads,29,22,1,0.473,6.72,0.0156,0
2025-05-16,https://example.com/product-page,Direct Traffic,149,116,41,0.335,4.47,0.0495,6
2025-05-16,https://example.com/product-page,Display Ads,27,19,1,0.767,1.05,0.0068,0
2025-05-16,https://example.com/product-page,Email Marketing,80,52,17,0.293,5.67,0.0543,3
2025-05-16,https://example.com/product-page,Organic Search,443,301,88,0.329,3.62,0.0162,5
2025-05-16,https://example.com/product-page,Paid Search,254,202,17,0.282,2.53,0.0476,10
2025-05-16,https://example.com/product-page,Referral,52,33,6,0.486,2.42,0.0104,0
2025-05-16,https://example.com/product-page,Social Media,166,105,14,0.547,1.75,0.0098,1
2025-05-16,https://example.com/product-page,Video Ads,20,14,0,0.467,5.17,0.0145,0
2025-05-17,https://example.com/product-page,Direct Traffic,81,60,19,0.306,5.68,0.0424,3
2025-05-17,https://example.com/product-page,Display Ads,19,13,1,0.589,1.44,0.0091,0
2025-05-17,https://example.com/product-page,Email Marketing,64,47,12,0.264,3.77,0.044,2
2025-05-17,https://example.com/product-page,Organic Search,239,183,57,0.372,2.98,0.0294,5
2025-05-17,https://example.com/product-page,Paid Search,135,83,4,0.369,2.09,0.051,4
2025-05-17,https://example.com/product-page,Referral,39,29,3,0.51,3.37,0.0293,1
2025-05-17,https://example.com/product-page,Social Media,91,65,7,0.521,1.71,0.0208,1
2025-05-17,https://example.com/product-page,Video Ads,15,9,0,0.586,6.19,0.0155,0
2025-05-18,https://example.com/product-page,Direct Traffic,166,104,41,0.304,4.15,0.0418,4
2025-05-18,https://example.com/product-page,Display Ads,39,26,1,0.818,1.77,0.0086,0
2025-05-18,https://example.com/product-page,Email Marketing,85,63,26,0.221,4.64,0.0279,2
2025-05-18,https://example.com/product-page,Organic Search,401,288,88,0.417,3.7,0.0166,5
2025-05-18,https://example.com/product-page,Paid Search,237,180,21,0.337,3.17,0.0528,10
2025-05-18,https://example.com/product-page,Referral,50,38,3,0.499,3.07,0.0261,1
2025-05-18,https://example.com/product-page,Social Media,185,116,30,0.625,2.47,0.0167,2
2025-05-18,https://example.com/product-page,Video Ads,20,12,0,0.499,6.8,0.0113,0
2025-05-19,https://example.com/product-page,Direct Traffic,123,96,50,0.35,4.26,0.0184,2
2025-05-19,https://example.com/product-page,Display Ads,24,15,1,0.666,1.5,0.0066,0
2025-05-19,https://example.com/product-page,Email Marketing,86,61,17,0.222,6.66,0.0414,3
2025-05-19,https://example.com/product-page,Organic Search,282,173,53,0.417,4.17,0.0246,4
2025-05-19,https://example.com/product-page,Paid Search,207,126,13,0.367,3.48,0.0572,7
2025-05-19,https://example.com/product-page,Referral,42,27,4,0.439,2.58,0.0122,0
2025-05-19,https://example.com/product-page,Social Media,119,92,25,0.597,2.08,0.0153,1
2025-05-19,https://example.com/product-page,Video Ads,17,12,0,0.592,7.72,0.0104,0
2025-05-20,https://example.com/product-page,Direct Traffic,128,86,18,0.328,4.02,0.0522,4
2025-05-20,https://example.com/product-page,Display Ads,42,26,1,0.591,1.92,0.0109,0
2025-05-20,https://example.com/product-page,Email Marketing,84,53,10,0.221,3.94,0.0422,2
2025-05-20,https://example.com/product-page,Organic Search,474,347,93,0.476,4.72,0.0375,13
2025-05-20,https://example.com/product-page,Paid Search,245,156,21,0.382,2.71,0.0406,6
2025-05-20,https://example.com/product-page,Referral,65,49,6,0.525,2.38,0.0133,1
2025-05-20,https://example.com/product-page,Social Media,166,102,25,0.553,2.58,0.0158,2
2025-05-20,https://example.com/product-page,Video Ads,21,15,0,0.548,5.28,0.0087,0
2025-05-21,https://example.com/product-page,Direct Traffic,180,123,33,0.326,3.21,0.0398,5
2025-05-21,https://example.com/product-page,Display Ads,41,29,3,0.643,1.17,0.0115,0
2025-05-21,https://example.com/product-page,Email Marketing,142,106,36,0.255,5.7,0.0579,6
2025-05-21,https://example.com/product-page,Organic Search,543,393,141,0.42,4.89,0.0193,8
2025-05-21,https://example.com/product-page,Paid Search,280,188,22,0.347,2.15,0.0319,6
2025-05-21,https://example.com/product-page,Referral,81,63,6,0.509,3.13,0.0114,1
2025-05-21,https://example.com/product-page,Social Media,238,151,26,0.68,1.7,0.0118,2
2025-05-21,https://example.com/product-page,Video Ads,24,19,0,0.57,7.11,0.0071,0
2025-05-22,https://example.com/product-page,Direct Traffic,171,117,49,0.336,3.47,0.035,4
2025-05-22,https://example.com/product-page,Display Ads,37,25,2,0.697,1.27,0.0097,0
2025-05-22,https://example.com/product-page,Email Marketing,87,64,12,0.238,4.25,0.0563,4
2025-05-22,https://example.com/product-page,Organic Search,440,289,48,0.453,3.92,0.014,4
2025-05-22,https://example.com/product-page,Paid Search,297,234,21,0.349,3.43,0.0336,8
2025-05-22,https://example.com/product-page,Referral,75,57,6,0.404,3.22,0.0158,1
2025-05-22,https://example.com/product-page,Social Media,236,180,35,0.602,1.54,0.0091,2
2025-05-22,https://example.com/product-page,Video Ads,24,17,0,0.428,6.44,0.0103,0
2025-05-23,https://example.com/product-page,Direct Traffic,161,97,33,0.323,5.3,0.028,3
2025-05-23,https://example.com/product-page,Display Ads,38,29,2,0.654,1.17,0.0091,0
2025-05-23,https://example.com/product-page,Email Marketing,82,54,12,0.226,3.87,0.0622,3
2025-05-23,https://example.com/product-page,Organic Search,504,345,87,0.473,3.09,0.0239,8
2025-05-23,https://example.com/product-page,Paid Search,209,148,9,0.389,3.21,0.0499,7
2025-05-23,https://example.com/product-page,Referral,57,38,4,0.502,3.38,0.0129,0
2025-05-23,https://example.com/product-page,Social Media,190,149,20,0.63,2.15,0.0209,3
2025-05-23,https://example.com/product-page,Video Ads,21,13,0,0.568,5.27,0.0078,0
2025-05-24,https://example.com/product-page,Direct Traffic,85,57,31,0.331,4.05,0.0242,1
2025-05-24,https://example.com/product-page,Display Ads,21,14,1,0.728,1.92,0.0049,0
2025-05-24,https://example.com/product-page,Email Marketing,64,42,10,0.296,4.39,0.0364,2
2025-05-24,https://example.com/product-page,Organic Search,288,199,32,0.351,4.72,0.0263,5
2025-05-24,https://example.com/product-page,Paid Search,156,102,14,0.412,2.94,0.0595,6
2025-05-24,https://example.com/product-page,Referral,44,31,4,0.432,2.48,0.0259,1
2025-05-24,https://example.com/product-page,Social Media,138,85,17,0.607,2.06,0.0132,1
2025-05-24,https://example.com/product-page,Video Ads,16,10,0,0.425,7.87,0.0129,0
2025-05-25,https://example.com/product-page,Direct Traffic,90,65,27,0.305,4.28,0.0393,3
2025-05-25,https://example.com/product-page,Display Ads,17,11,0,0.731,1.83,0.0106,0
2025-05-25,https://example.com/product-page,Email Marketing,50,37,16,0.3,4.44,0.0556,2
2025-05-25,https://example.com/product-page,Organic Search,218,156,45,0.476,3.96,0.0267,4
2025-05-25,https://example.com/product-page,Paid Search,155,120,10,0.415,3.38,0.0468,6
2025-05-25,https://example.com/product-page,Referral,36,25,2,0.423,4.01,0.0249,1
2025-05-25,https://example.com/product-page,Social Media,89,70,13,0.718,2.08,0.0095,1
2025-05-25,https://example.com/product-page,Video Ads,16,12,0,0.491,6.72,0.0084,0
2025-05-26,https://example.com/product-page,Direct Traffic,200,130,28,0.342,3.16,0.0416,5
2025-05-26,https://example.com/product-page,Display Ads,50,35,4,0.621,1.28,0.0108,0
2025-05-26,https://example.com/product-page,Email Marketing,131,101,38,0.251,4.51,0.0409,4
2025-05-26,https://example.com/product-page,Organic Search,510,323,119,0.475,2.87,0.037,12
2025-05-26,https://example.com/product-page,Paid Search,274,170,16,0.413,2.43,0.0286,5
2025-05-26,https://example.com/product-page,Referral,74,56,10,0.483,2.86,0.0183,1
2025-05-26,https://example.com/product-page,Social Media,249,193,19,0.671,2.69,0.0132,3
2025-05-26,https://example.com/product-page,Video Ads,34,21,1,0.435,6.83,0.0172,0
2025-05-27,https://example.com/product-page,Direct Traffic,70,49,22,0.327,4.3,0.0275,1
2025-05-27,https://example.com/product-page,Display Ads,19,13,0,0.733,1.94,0.0078,0
2025-05-27,https://example.com/product-page,Email Marketing,53,36,16,0.209,4.12,0.0309,1
2025-05-27,https://example.com/product-page,Organic Search,219,133,33,0.338,3.75,0.0255,3
2025-05-27,https://example.com/product-page,Paid Search,137,88,8,0.295,3.05,0.0543,5
2025-05-27,https://example.com/product-page,Referral,30,20,3,0.49,2.35,0.0161,0
2025-05-27,https://example.com/product-page,Social Media,105,71,12,0.514,2.37,0.0197,1
2025-05-27,https://example.com/product-page,Video Ads,10,6,0,0.494,4.71,0.0169,0
2025-05-28,https://example.com/product-page,Direct Traffic,136,104,46,0.283,3.53,0.0201,2
2025-05-28,https://example.com/product-page,Display Ads,41,24,1,0.714,1.19,0.0101,0
2025-05-28,https://example.com/product-page,Email Marketing,85,58,24,0.271,6.54,0.034,2
2025-05-28,https://example.com/product-page,Organic Search,436,263,82,0.43,4.22,0.0169,4
2025-05-28,https://example.com/product-page,Paid Search,211,139,14,0.352,3.06,0.044,6
2025-05-28,https://example.com/product-page,Referral,69,53,6,0.444,3.31,0.0241,1
2025-05-28,https://example.com/product-page,Social Media,155,120,14,0.575,1.84,0.0134,2
2025-05-28,https://example.com/product-page,Video Ads,26,16,0,0.572,6.65,0.0065,0
2025-05-29,https://example.com/product-page,Direct Traffic,105,63,16,0.28,4.26,0.0493,3
2025-05-29,https://example.com/product-page,Display Ads,37,29,1,0.633,1.18,0.0098,0
2025-05-29,https://example.com/product-page,Email Marketing,92,58,20,0.274,5.79,0.0347,2
2025-05-29,https://example.com/product-page,Organic Search,407,295,54,0.378,2.96,0.0249,7
2025-05-29,https://example.com/product-page,Paid Search,213,167,21,0.399,2.28,0.0211,4
2025-05-29,https://example.com/product-page,Referral,44,34,4,0.419,3.81,0.0168,1
2025-05-29,https://example.com/product-page,Social Media,148,117,28,0.648,2.3,0.0153,2
2025-05-29,https://example.com/product-page,Video Ads,20,12,0,0.409,6.69,0.0122,0
2025-05-30,https://example.com/product-page,Direct Traffic,115,69,39,0.286,4.28,0.0248,2
2025-05-30,https://example.com/product-page,Display Ads,21,14,1,0.656,1.41,0.0102,0
2025-05-30,https://example.com/product-page,Email Marketing,61,36,14,0.282,5.79,0.0359,1
2025-05-30,https://example.com/product-page,Organic Search,286,175,26,0.475,4.35,0.027,5
2025-05-30,https://example.com/product-page,Paid Search,154,121,14,0.345,2.82,0.0309,4
2025-05-30,https://example.com/product-page,Referral,48,38,3,0.508,4.1,0.0185,1
2025-05-30,https://example.com/product-page,Social Media,139,93,10,0.648,2.67,0.0106,1
2025-05-30,https://example.com/product-page,Video Ads,17,10,0,0.593,5.87,0.0136,0
2025-05-31,https://example.com/product-page,Direct Traffic,94,60,16,0.337,5.37,0.0324,2
2025-05-31,https://example.com/product-page,Display Ads,31,21,1,0.582,1.54,0.0041,0
2025-05-31,https://example.com/product-page,Email Marketing,69,45,13,0.271,5.24,0.0238,1
2025-05-31,https://example.com/product-page,Organic Search,344,234,86,0.406,2.79,0.0243,6
2025-05-31,https://example.com/product-page,Paid Search,200,154,22,0.282,2.92,0.0273,4
2025-05-31,https://example.com/product-page,Referral,46,28,2,0.405,3.97,0.0217,1
2025-05-31,https://example.com/product-page,Social Media,155,110,11,0.701,2.45,0.0136,1
2025-05-31,https://example.com/product-page,Video Ads,20,15,0,0.585,7.27,0.0139,0
2025-06-01,https://example.com/product-page,Direct Traffic,122,83,49,0.336,3.58,0.0508,4
2025-06-01,https://example.com/product-page,Display Ads,23,17,1,0.835,1.37,0.0082,0
2025-06-01,https://example.com/product-page,Email Marketing,71,43,16,0.281,4.37,0.0579,2
2025-06-01,https://example.com/product-page,Organic Search,321,253,84,0.322,3.38,0.0313,8
2025-06-01,https://example.com/product-page,Paid Search,168,122,8,0.32,2.93,0.0569,7
2025-06-01,https://example.com/product-page,Referral,39,23,4,0.366,2.94,0.0143,0
2025-06-01,https://example.com/product-page,Social Media,133,105,21,0.503,2.18,0.0199,2
2025-06-01,https://example.com/product-page,Video Ads,15,11,0,0.444,5.97,0.0169,0
2025-06-02,https://example.com/product-page,Direct Traffic,204,149,79,0.3,3.92,0.0312,5
2025-06-02,https://example.com/product-page,Display Ads,36,24,2,0.797,1.14,0.0065,0
2025-06-02,https://example.com/product-page,Email Marketing,142,92,21,0.286,6.42,0.0653,6
2025-06-02,https://example.com/product-page,Organic Search,543,425,124,0.419,2.69,0.0282,12
2025-06-02,https://example.com/product-page,Paid Search,291,224,15,0.41,1.96,0.0352,8
2025-06-02,https://example.com/product-page,Referral,75,55,5,0.45,3.83,0.0258,1
2025-06-02,https://example.com/product-page,Social Media,231,182,40,0.693,2.73,0.0121,2
2025-06-02,https://example.com/product-page,Video Ads,32,21,0,0.491,7.04,0.0081,0
2025-06-03,https://example.com/product-page,Direct Traffic,156,103,28,0.273,3.19,0.0365,4
