date,url,marketing_segment,page_visits,unique_visitors,return_visitors
2025-06-04,https://example.com/product-page,Display Ads,24,18,0
2025-06-04,https://example.com/product-page,Email Marketing,47,34,8
2025-06-04,https://example.com/product-page,Organic Search,238,188,33
2025-06-04,https://example.com/product-page,Paid Search,142,86,4
2025-06-04,https://example.com/product-page,Referral,34,23,3
2025-06-04,https://example.com/product-page,Social Media,102,63,6
2025-06-04,https://example.com/product-page,Video Ads,15,9,0
2025-06-05,https://example.com/product-page,Direct Traffic,129,78,15
2025-06-05,https://example.com/product-page,Display Ads,30,21,1
2025-06-05,https://example.com/product-page,Email Marketing,89,57,11
2025-06-05,https://example.com/product-page,Organic Search,380,257,38
2025-06-05,https://example.com/product-page,Paid Search,201,149,21
2025-06-05,https://example.com/product-page,Referral,51,31,6
2025-06-05,https://example.com/product-page,Social Media,186,138,34
2025-06-05,https://example.com/product-page,Video Ads,24,14,0
2025-06-06,https://example.com/product-page,Direct Traffic,145,99,31
2025-06-06,https://example.com/product-page,Display Ads,37,23,2
2025-06-06,https://example.com/product-page,Email Marketing,86,53,10
2025-06-06,https://example.com/product-page,Organic Search,336,239,71
2025-06-06,https://example.com/product-page,Paid Search,222,152,13
2025-06-06,https://example.com/product-page,Referral,46,29,4
2025-06-06,https://example.com/product-page,Social Media,187,120,29
2025-06-06,https://example.com/product-page,Video Ads,25,19,1
2025-06-07,https://example.com/product-page,Direct Traffic,67,47,19
2025-06-07,https://example.com/product-page,Display Ads,23,16,0
2025-06-07,https://example.com/product-page,Email Marketing,63,44,21
2025-06-07,https://example.com/product-page,Organic Search,230,141,37
2025-06-07,https://example.com/product-page,Paid Search,142,109,16
2025-06-07,https://example.com/product-page,Referral,36,27,2
2025-06-07,https://example.com/product-page,Social Media,105,70,9
2025-06-07,https://example.com/product-page,Video Ads,12,9,0
2025-06-08,https://example.com/product-page,Direct Traffic,55,40,9
2025-06-08,https://example.com/product-page,Display Ads,16,10,0
2025-06-08,https://example.com/product-page,Email Marketing,34,20,6
2025-06-08,https://example.com/product-page,Organic Search,179,137,29
2025-06-08,https://example.com/product-page,Paid Search,93,74,9
2025-06-08,https://example.com/product-page,Referral,27,16,2
2025-06-08,https://example.com/product-page,Social Media,83,57,8
2025-06-08,https://example.com/product-page,Video Ads,11,8,0
2025-06-09,https://example.com/product-page,Direct Traffic,134,92,30
2025-06-09,https://example.com/product-page,Display Ads,26,19,1
2025-06-09,https://example.com/product-page,Email Marketing,75,48,12
2025-06-09,https://example.com/product-page,Organic Search,301,189,56
2025-06-09,https://example.com/product-page,Paid Search,223,163,13
2025-06-09,https://example.com/product-page,Referral,43,28,2
2025-06-09,https://example.com/product-page,Social Media,133,95,18
2025-06-09,https://example.com/product-page,Video Ads,21,15,0
2025-06-10,https://example.com/product-page,Direct Traffic,142,87,39
2025-06-10,https://example.com/product-page,Display Ads,28,19,0
2025-06-10,https://example.com/product-page,Email Marketing,76,54,27
2025-06-10,https://example.com/product-page,Organic Search,348,220,60
2025-06-10,https://example.com/product-page,Paid Search,231,153,15
2025-06-10,https://example.com/product-page,Referral,61,41,4
2025-06-10,https://example.com/product-page,Social Media,172,117,31
2025-06-10,https://example.com/product-page,Video Ads,21,12,0
2025-06-11,https://example.com/product-page,Direct Traffic,143,103,42
2025-06-11,https://example.com/product-page,Display Ads,36,25,1
2025-06-11,https://example.com/product-page,Email Marketing,107,84,29
2025-06-11,https://example.com/product-page,Organic Search,356,282,86
2025-06-11,https://example.com/product-page,Paid Search,215,132,13
2025-06-11,https://example.com/product-page,Referral,52,35,3
2025-06-11,https://example.com/product-page,Social Media,152,107,28
2025-06-11,https://example.com/product-page,Video Ads,20,13,0
2025-06-12,https://example.com/product-page,Direct Traffic,157,103,41
2025-06-12,https://example.com/product-page,Display Ads,42,32,1
2025-06-12,https://example.com/product-page,Email Marketing,137,93,40
2025-06-12,https://example.com/product-page,Organic Search,491,350,82
2025-06-12,https://example.com/product-page,Paid Search,319,194,19
2025-06-12,https://example.com/product-page,Referral,85,56,7
2025-06-12,https://example.com/product-page,Social Media,206,137,40
2025-06-12,https://example.com/product-page,Video Ads,27,19,1
2025-06-13,https://example.com/product-page,Direct Traffic,120,89,19
2025-06-13,https://example.com/product-page,Display Ads,35,23,2
2025-06-13,https://example.com/product-page,Email Marketing,118,91,25
2025-06-13,https://example.com/product-page,Organic Search,422,298,51
2025-06-13,https://example.com/product-page,Paid Search,241,168,23
2025-06-13,https://example.com/product-page,Referral,55,37,4
2025-06-13,https://example.com/product-page,Social Media,168,129,29
2025-06-13,https://example.com/product-page,Video Ads,21,16,1
2025-06-14,https://example.com/product-page,Direct Traffic,94,59,29
2025-06-14,https://example.com/product-page,Display Ads,24,14,0
2025-06-14,https://example.com/product-page,Email Marketing,73,50,14
2025-06-14,https://example.com/product-page,Organic Search,296,178,49
2025-06-14,https://example.com/product-page,Paid Search,185,131,18
2025-06-14,https://example.com/product-page,Referral,49,31,5
2025-06-14,https://example.com/product-page,Social Media,167,121,30
2025-06-14,https://example.com/product-page,Video Ads,16,12,0
2025-06-15,https://example.com/product-page,Direct Traffic,81,54,24
2025-06-15,https://example.com/product-page,Display Ads,19,14,1
2025-06-15,https://example.com/product-page,Email Marketing,68,43,20
2025-06-15,https://example.com/product-page,Organic Search,227,161,39
2025-06-15,https://example.com/product-page,Paid Search,122,73,10
2025-06-15,https://example.com/product-page,Referral,31,19,1
2025-06-15,https://example.com/product-page,Social Media,119,80,15
2025-06-15,https://example.com/product-page,Video Ads,12,9,0
2025-06-16,https://example.com/product-page,Direct Traffic,131,92,32
2025-06-16,https://example.com/product-page,Display Ads,39,30,3
2025-06-16,https://example.com/product-page,Email Marketing,113,75,33
2025-06-16,https://example.com/product-page,Organic Search,451,349,113
2025-06-16,https://example.com/product-page,Paid Search,225,169,12
2025-06-16,https://example.com/product-page,Referral,68,46,6
2025-06-16,https://example.com/product-page,Social Media,167,103,29
2025-06-16,https://example.com/product-page,Video Ads,21,16,0
2025-06-17,https://example.com/product-page,Direct Traffic,94,58,34
2025-06-17,https://example.com/product-page,Display Ads,30,21,2
2025-06-17,https://example.com/product-page,Email Marketing,71,56,13
2025-06-17,https://example.com/product-page,Organic Search,350,268,46
2025-06-17,https://example.com/product-page,Paid Search,216,155,21
2025-06-17,https://example.com/product-page,Referral,45,33,5
2025-06-17,https://example.com/product-page,Social Media,126,86,22
2025-06-17,https://example.com/product-page,Video Ads,17,11,0
2025-06-18,https://example.com/product-page,Direct Traffic,94,58,29
2025-06-18,https://example.com/product-page,Display Ads,19,12,0
2025-06-18,https://example.com/product-page,Email Marketing,72,50,20
2025-06-18,https://example.com/product-page,Organic Search,246,170,22
2025-06-18,https://example.com/product-page,Paid Search,126,92,8
2025-06-18,https://example.com/product-page,Referral,33,22,4
2025-06-18,https://example.com/product-page,Social Media,129,95,9
2025-06-18,https://example.com/product-page,Video Ads,16,10,0
2025-06-19,https://example.com/product-page,Direct Traffic,145,110,36
2025-06-19,https://example.com/product-page,Display Ads,36,24,2
2025-06-19,https://example.com/product-page,Email Marketing,98,68,34
2025-06-19,https://example.com/product-page,Organic Search,347,233,70
2025-06-19,https://example.com/product-page,Paid Search,210,153,10
2025-06-19,https://example.com/product-page,Referral,65,48,3
2025-06-19,https://example.com/product-page,Social Media,146,91,26
2025-06-19,https://example.com/product-page,Video Ads,21,13,0
2025-06-20,https://example.com/product-page,Direct Traffic,108,71,27
2025-06-20,https://example.com/product-page,Display Ads,32,19,2
2025-06-20,https://example.com/product-page,Email Marketing,68,45,20
2025-06-20,https://example.com/product-page,Organic Search,378,269,91
2025-06-20,https://example.com/product-page,Paid Search,214,140,14
2025-06-20,https://example.com/product-page,Referral,53,35,5
2025-06-20,https://example.com/product-page,Social Media,118,92,16
2025-06-20,https://example.com/product-page,Video Ads,16,11,0
2025-06-21,https://example.com/product-page,Direct Traffic,71,53,12
2025-06-21,https://example.com/product-page,Display Ads,19,12,0
2025-06-21,https://example.com/product-page,Email Marketing,54,33,9
2025-06-21,https://example.com/product-page,Organic Search,244,188,28
2025-06-21,https://example.com/product-page,Paid Search,128,90,11
2025-06-21,https://example.com/product-page,Referral,35,24,3
2025-06-21,https://example.com/product-page,Social Media,90,68,12
2025-06-21,https://example.com/product-page,Video Ads,16,12,0
2025-06-22,https://example.com/product-page,Direct Traffic,121,73,42
2025-06-22,https://example.com/product-page,Display Ads,38,26,1
2025-06-22,https://example.com/product-page,Email Marketing,76,45,11
2025-06-22,https://example.com/product-page,Organic Search,429,284,69
2025-06-22,https://example.com/product-page,Paid Search,262,192,12
2025-06-22,https://example.com/product-page,Referral,49,33,7
2025-06-22,https://example.com/product-page,Social Media,141,90,22
2025-06-22,https://example.com/product-page,Video Ads,22,14,0
2025-06-23,https://example.com/product-page,Direct Traffic,151,103,43
2025-06-23,https://example.com/product-page,Display Ads,41,24,1
2025-06-23,https://example.com/product-page,Email Marketing,130,86,19
2025-06-23,https://example.com/product-page,Organic Search,582,370,64
2025-06-23,https://example.com/product-page,Paid Search,279,194,10
2025-06-23,https://example.com/product-page,Referral,70,52,4
2025-06-23,https://example.com/product-page,Social Media,182,122,28
2025-06-23,https://example.com/product-page,Video Ads,28,18,1
2025-06-24,https://example.com/product-page,Direct Traffic,105,80,40
2025-06-24,https://example.com/product-page,Display Ads,25,18,1
2025-06-24,https://example.com/product-page,Email Marketing,64,46,19
2025-06-24,https://example.com/product-page,Organic Search,279,195,26
2025-06-24,https://example.com/product-page,Paid Search,191,152,10
2025-06-24,https://example.com/product-page,Referral,41,28,4
2025-06-24,https://example.com/product-page,Social Media,105,66,15
2025-06-24,https://example.com/product-page,Video Ads,18,13,0
2025-06-25,https://example.com/product-page,Direct Traffic,157,96,48
2025-06-25,https://example.com/product-page,Display Ads,40,31,3
2025-06-25,https://example.com/product-page,Email Marketing,107,77,32
2025-06-25,https://example.com/product-page,Organic Search,560,386,71
2025-06-25,https://example.com/product-page,Paid Search,239,170,18
2025-06-25,https://example.com/product-page,Referral,73,56,7
2025-06-25,https://example.com/product-page,Social Media,266,178,31
2025-06-25,https://example.com/product-page,Video Ads,25,15,0
2025-06-26,https://example.com/product-page,Direct Traffic,74,58,18
2025-06-26,https://example.com/product-page,Display Ads,15,11,0
2025-06-26,https://example.com/product-page,Email Marketing,54,37,6
2025-06-26,https://example.com/product-page,Organic Search,245,169,34
2025-06-26,https://example.com/product-page,Paid Search,142,109,14
2025-06-26,https://example.com/product-page,Referral,33,20,3
2025-06-26,https://example.com/product-page,Social Media,91,68,9
2025-06-26,https://example.com/product-page,Video Ads,10,6,0
2025-06-27,https://example.com/product-page,Direct Traffic,140,88,45
2025-06-27,https://example.com/product-page,Display Ads,30,20,1
2025-06-27,https://example.com/product-page,Email Marketing,82,52,12
2025-06-27,https://example.com/product-page,Organic Search,462,345,86
2025-06-27,https://example.com/product-page,Paid Search,240,149,15
2025-06-27,https://example.com/product-page,Referral,62,46,5
2025-06-27,https://example.com/product-page,Social Media,164,130,33
2025-06-27,https://example.com/product-page,Video Ads,21,13,0
2025-06-28,https://example.com/product-page,Direct Traffic,66,51,15
2025-06-28,https://example.com/product-page,Display Ads,20,14,0
2025-06-28,https://example.com/product-page,Email Marketing,42,30,12
2025-06-28,https://example.com/product-page,Organic Search,197,131,26
2025-06-28,https://example.com/product-page,Paid Search,150,113,13
2025-06-28,https://example.com/product-page,Referral,26,17,3
2025-06-28,https://example.com/product-page,Social Media,83,64,16
2025-06-28,https://example.com/product-page,Video Ads,10,6,0
